subject_id,split_id,model_name,n_train,n_test,train_class_counts,test_class_counts,n_channels_used,n_times,window_s,accuracy,balanced_accuracy,kappa,precision_macro,sensitivity_macro,confusion_matrix,n_filter_bands
45,8,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[4, 4], [4, 4]]",
45,8,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.6875,0.6875,0.375,0.7181818181818183,0.6875,"[[4, 4], [1, 7]]",6.0
45,9,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.3125,0.3125,-0.375,0.30952380952380953,0.3125,"[[3, 5], [6, 2]]",
45,9,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.75,0.75,0.5,0.8333333333333333,0.75,"[[4, 4], [0, 8]]",6.0
45,10,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.6875,0.6875,0.375,0.6904761904761905,0.6875,"[[6, 2], [3, 5]]",
45,10,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.6875,0.6875,0.375,0.7181818181818183,0.6875,"[[4, 4], [1, 7]]",6.0
46,1,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.3125,0.3125,-0.375,0.19230769230769232,0.3125,"[[0, 8], [3, 5]]",
46,1,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.39743589743589747,0.4375,"[[1, 7], [2, 6]]",6.0
46,2,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[5, 3], [5, 3]]",
46,2,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5634920634920635,0.5625,"[[5, 3], [4, 4]]",6.0
46,3,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.33333333333333337,0.375,"[[5, 3], [7, 1]]",
46,3,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.1875,0.1875,-0.625,0.18253968253968253,0.1875,"[[2, 6], [7, 1]]",6.0
46,4,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.375,0.375,"[[3, 5], [5, 3]]",
46,4,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.25,0.25,-0.5,0.23333333333333334,0.25,"[[1, 7], [5, 3]]",6.0
46,5,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[5, 3], [5, 3]]",
46,5,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[2, 6], [2, 6]]",6.0
46,6,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.6875,0.6875,0.375,0.7181818181818183,0.6875,"[[7, 1], [4, 4]]",
46,6,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.4365079365079365,0.4375,"[[4, 4], [5, 3]]",6.0
46,7,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.42727272727272725,0.4375,"[[2, 6], [3, 5]]",
46,7,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.1875,0.1875,-0.625,0.18253968253968253,0.1875,"[[2, 6], [7, 1]]",6.0
46,8,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[5, 3], [5, 3]]",
46,8,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[4, 4], [4, 4]]",6.0
46,9,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.21428571428571427,0.375,"[[6, 2], [8, 0]]",
46,9,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[7, 1], [7, 1]]",6.0
46,10,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.3125,0.3125,-0.375,0.28181818181818186,0.3125,"[[1, 7], [4, 4]]",
46,10,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.4365079365079365,0.4375,"[[3, 5], [4, 4]]",6.0
47,1,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[5, 3], [5, 3]]",
47,1,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5634920634920635,0.5625,"[[5, 3], [4, 4]]",6.0
47,2,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.625,0.625,0.25,0.6333333333333333,0.625,"[[6, 2], [4, 4]]",
47,2,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.6025641025641025,0.5625,"[[7, 1], [6, 2]]",6.0
47,3,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5727272727272728,0.5625,"[[3, 5], [2, 6]]",
47,3,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5727272727272728,0.5625,"[[6, 2], [5, 3]]",6.0
47,4,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[4, 4], [4, 4]]",
47,4,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.42727272727272725,0.4375,"[[5, 3], [6, 2]]",6.0
47,5,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.375,0.375,"[[3, 5], [5, 3]]",
47,5,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[4, 4], [4, 4]]",6.0
47,6,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[5, 3], [5, 3]]",
47,6,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.625,0.625,0.25,0.625,0.625,"[[5, 3], [3, 5]]",6.0
47,7,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[5, 3], [5, 3]]",
47,7,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[6, 2], [6, 2]]",6.0
47,8,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5634920634920635,0.5625,"[[5, 3], [4, 4]]",
47,8,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5634920634920635,0.5625,"[[5, 3], [4, 4]]",6.0
47,9,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.4365079365079365,0.4375,"[[4, 4], [5, 3]]",
47,9,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.6025641025641025,0.5625,"[[7, 1], [6, 2]]",6.0
47,10,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5727272727272728,0.5625,"[[3, 5], [2, 6]]",
47,10,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.625,0.625,0.25,0.6333333333333333,0.625,"[[6, 2], [4, 4]]",6.0
48,1,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[1, 7], [1, 7]]",
48,1,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.23333333333333334,0.4375,"[[0, 8], [1, 7]]",6.0
48,2,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.625,0.625,0.25,0.625,0.625,"[[5, 3], [3, 5]]",
48,2,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5634920634920635,0.5625,"[[5, 3], [4, 4]]",6.0
48,3,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.33333333333333337,0.375,"[[1, 7], [3, 5]]",
48,3,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.23333333333333334,0.4375,"[[0, 8], [1, 7]]",6.0
48,4,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[1, 7], [1, 7]]",
48,4,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.42727272727272725,0.4375,"[[2, 6], [3, 5]]",6.0
48,5,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.4365079365079365,0.4375,"[[3, 5], [4, 4]]",
48,5,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.6875,0.6875,0.375,0.7181818181818183,0.6875,"[[4, 4], [1, 7]]",6.0
48,6,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5727272727272728,0.5625,"[[3, 5], [2, 6]]",
48,6,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.39743589743589747,0.4375,"[[1, 7], [2, 6]]",6.0
48,7,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.6025641025641025,0.5625,"[[2, 6], [1, 7]]",
48,7,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.42727272727272725,0.4375,"[[2, 6], [3, 5]]",6.0
48,8,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5727272727272728,0.5625,"[[3, 5], [2, 6]]",
48,8,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.3666666666666667,0.375,"[[4, 4], [6, 2]]",6.0
48,9,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.8125,0.8125,0.625,0.8174603174603174,0.8125,"[[6, 2], [1, 7]]",
48,9,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[3, 5], [3, 5]]",6.0
48,10,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[5, 3], [5, 3]]",
48,10,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.7666666666666666,0.5625,"[[1, 7], [0, 8]]",6.0
49,1,CSP_LDA,24,16,"[12, 12]","[8, 8]",30,2000,"[2.0, 6.0]",0.6875,0.6875,0.375,0.6904761904761905,0.6875,"[[6, 2], [3, 5]]",
49,1,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",30,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[4, 4], [4, 4]]",6.0
49,2,CSP_LDA,24,16,"[12, 12]","[8, 8]",30,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[4, 4], [4, 4]]",
49,2,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",30,2000,"[2.0, 6.0]",0.3125,0.3125,-0.375,0.30952380952380953,0.3125,"[[3, 5], [6, 2]]",6.0
49,3,CSP_LDA,24,16,"[12, 12]","[8, 8]",30,2000,"[2.0, 6.0]",0.6875,0.6875,0.375,0.6904761904761905,0.6875,"[[6, 2], [3, 5]]",
49,3,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",30,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.33333333333333337,0.375,"[[5, 3], [7, 1]]",6.0
49,4,CSP_LDA,24,16,"[12, 12]","[8, 8]",30,2000,"[2.0, 6.0]",0.6875,0.6875,0.375,0.7181818181818183,0.6875,"[[7, 1], [4, 4]]",
49,4,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",30,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5727272727272728,0.5625,"[[6, 2], [5, 3]]",6.0
49,5,CSP_LDA,24,16,"[12, 12]","[8, 8]",30,2000,"[2.0, 6.0]",0.75,0.75,0.5,0.7666666666666666,0.75,"[[5, 3], [1, 7]]",
49,5,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",30,2000,"[2.0, 6.0]",0.3125,0.3125,-0.375,0.28181818181818186,0.3125,"[[4, 4], [7, 1]]",6.0
49,6,CSP_LDA,24,16,"[12, 12]","[8, 8]",30,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[6, 2], [6, 2]]",
49,6,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",30,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.375,0.375,"[[3, 5], [5, 3]]",6.0
49,7,CSP_LDA,24,16,"[12, 12]","[8, 8]",30,2000,"[2.0, 6.0]",0.25,0.25,-0.5,0.25,0.25,"[[2, 6], [6, 2]]",
49,7,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",30,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[5, 3], [5, 3]]",6.0
49,8,CSP_LDA,24,16,"[12, 12]","[8, 8]",30,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.42727272727272725,0.4375,"[[5, 3], [6, 2]]",
49,8,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",30,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5634920634920635,0.5625,"[[5, 3], [4, 4]]",6.0
49,9,CSP_LDA,24,16,"[12, 12]","[8, 8]",30,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[3, 5], [3, 5]]",
49,9,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",30,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[6, 2], [6, 2]]",6.0
49,10,CSP_LDA,24,16,"[12, 12]","[8, 8]",30,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5634920634920635,0.5625,"[[4, 4], [3, 5]]",
49,10,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",30,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[4, 4], [4, 4]]",6.0
50,1,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.625,0.625,0.25,0.6333333333333333,0.625,"[[4, 4], [2, 6]]",
50,1,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5727272727272728,0.5625,"[[3, 5], [2, 6]]",6.0
50,2,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.3666666666666667,0.375,"[[2, 6], [4, 4]]",
50,2,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.75,0.75,0.5,0.7666666666666666,0.75,"[[7, 1], [3, 5]]",6.0
50,3,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.42727272727272725,0.4375,"[[2, 6], [3, 5]]",
50,3,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.23333333333333334,0.4375,"[[0, 8], [1, 7]]",6.0
50,4,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[2, 6], [2, 6]]",
50,4,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.6025641025641025,0.5625,"[[2, 6], [1, 7]]",6.0
50,5,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.25,0.25,-0.5,0.25,0.25,"[[2, 6], [6, 2]]",
50,5,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5634920634920635,0.5625,"[[4, 4], [3, 5]]",6.0
50,6,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5634920634920635,0.5625,"[[5, 3], [4, 4]]",
50,6,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.625,0.625,0.25,0.7857142857142857,0.625,"[[2, 6], [0, 8]]",6.0
50,7,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5634920634920635,0.5625,"[[4, 4], [3, 5]]",
50,7,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.25,0.5,"[[0, 8], [0, 8]]",6.0
50,8,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.3125,0.3125,-0.375,0.28181818181818186,0.3125,"[[1, 7], [4, 4]]",
50,8,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5634920634920635,0.5625,"[[5, 3], [4, 4]]",6.0
50,9,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[4, 4], [4, 4]]",
50,9,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.4365079365079365,0.4375,"[[4, 4], [5, 3]]",6.0
50,10,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[3, 5], [3, 5]]",
50,10,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.3666666666666667,0.375,"[[2, 6], [4, 4]]",6.0
