run_id,fold_id,fold_label,model_name,strategy,n_train,n_test,best_epoch,stopped_epoch,best_valid_loss,accuracy,balanced_accuracy,confusion_matrix,prediction_histogram,collapse_diagnostics,spatial_conv,spatial_update_stats,subject_id
20260519_1122_37d6f312,4,subject=34,SignalJEPA_PreLocal,full,32,8,45,100,0.449198454618454,0.75,0.75,"[[3, 1], [1, 3]]","[4, 4]","{'prediction_histogram': [4, 4], 'collapse_ratio': 0.5, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.11688751, 0.08724812, 0.07040666, 0.044097, 0.05037662, 0.08861905, 0.10058123, 0.11120101, 0.09926247, 0.16520345, 0.10093845, 0.08980289, 0.08131596, 0.11004771, 0.08552241, 0.10615308, 0.07336311, 0.08744935, 0.11338517, 0.11116041, 0.09185579, 0.12606364, 0.05300647, 0.10331427, 0.12447473, 0.07501677, 0.11445265, 0.04562625, 0.12960112], 'channel_signed_mean': [0.11688751, -0.06391202, 0.07040666, -0.03204285, 0.04921999, 0.02796511, 0.02908041, 0.07642248, 0.00025708, 0.0001523, 0.03165169, -0.03700094, 0.03507849, 0.08030965, 0.01881296, 0.06711154, -0.01966003, -0.08744935, 0.06476849, -0.00974033, -0.01900076, 0.03244967, -0.03222775, 0.03127115, 0.04748721, 0.00475962, -0.03713461, 0.02989298, 0.01198008], 'channel_l2': [0.25433248, 0.20071901, 0.17824762, 0.11232624, 0.12160892, 0.20816217, 0.21810311, 0.23589854, 0.19862013, 0.33149064, 0.22067939, 0.19579482, 0.17025511, 0.24974439, 0.20845456, 0.22163352, 0.16182791, 0.20160574, 0.24834809, 0.23315996, 0.19289625, 0.28814304, 0.11131422, 0.22200859, 0.26721993, 0.172075, 0.24753086, 0.13266216, 0.26693726], 'global_abs_mean': 0.09504943, 'global_l2': 1.16057515}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.16057517, 'delta_l2': 0.24053124, 'delta_max_abs': 0.0435905, 'relative_delta': 0.20583357, 'changed': True}",34
20260519_1122_37d6f312,5,subject=34,SignalJEPA_PreLocal,full,32,8,73,100,0.10736210644245148,0.75,0.75,"[[4, 0], [2, 2]]","[6, 2]","{'prediction_histogram': [6, 2], 'collapse_ratio': 0.75, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.11054116, 0.0831957, 0.07494392, 0.04950202, 0.04907373, 0.08536264, 0.10409043, 0.10964344, 0.09621637, 0.15267874, 0.11439818, 0.10761516, 0.08868251, 0.11994861, 0.07700556, 0.09006408, 0.07131752, 0.09635653, 0.11580307, 0.11388384, 0.0902309, 0.14395714, 0.07594601, 0.08470181, 0.13303865, 0.06379639, 0.09437009, 0.04479508, 0.13240701], 'channel_signed_mean': [0.11054116, -0.05147973, 0.07494392, -0.03619032, 0.04907373, 0.04247059, 0.03993471, 0.07500032, -0.00578797, 0.00381503, 0.03127049, -0.03413834, 0.01482314, 0.0787393, 0.00280181, 0.07926618, -0.02216254, -0.09635653, 0.05237059, -0.01970059, -0.02158075, 0.02744745, -0.04978886, 0.02207129, 0.03214708, -0.00620957, -0.03614584, 0.02062126, 0.01178565], 'channel_l2': [0.23820445, 0.18516259, 0.19222888, 0.12222181, 0.13082533, 0.19089819, 0.21778013, 0.23111382, 0.20044319, 0.30877537, 0.26599765, 0.22913066, 0.19615519, 0.25082216, 0.17785297, 0.21136284, 0.14772855, 0.22660139, 0.25660101, 0.24714972, 0.19825098, 0.30338186, 0.16897447, 0.20062141, 0.28959385, 0.16801459, 0.21438548, 0.10021149, 0.28455159], 'global_abs_mean': 0.09564021, 'global_l2': 1.17605126}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.17605126, 'delta_l2': 0.2399451, 'delta_max_abs': 0.04688752, 'relative_delta': 0.20533197, 'changed': True}",34
20260519_1122_37d6f312,1,subject=35,SignalJEPA_PreLocal,full,32,8,1,100,0.6958478093147278,0.5,0.5,"[[2, 2], [2, 2]]","[4, 4]","{'prediction_histogram': [4, 4], 'collapse_ratio': 0.5, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.11206837, 0.07861658, 0.07090545, 0.04070859, 0.03295336, 0.08676142, 0.07307533, 0.13120504, 0.10873874, 0.16636151, 0.13941577, 0.09501213, 0.09320161, 0.13076341, 0.08509231, 0.09565178, 0.08006784, 0.07802727, 0.11328998, 0.08249021, 0.0994439, 0.12953812, 0.07151273, 0.08065001, 0.10452059, 0.10491344, 0.10142766, 0.04997869, 0.09223218], 'channel_signed_mean': [0.11206837, -0.07861658, 0.07090545, -0.01600055, 0.00166059, 0.04080281, 0.00151188, 0.07340221, 0.02263116, -0.00765313, 0.04839227, -0.03366755, 0.02595163, 0.09171241, -0.00445764, 0.08902076, -0.00616166, -0.07341981, 0.06135448, -0.01939079, -0.01678414, 0.04192575, -0.058084, 0.01647414, 0.02797063, 0.01684697, -0.03826058, 0.01720847, 0.01351853], 'channel_l2': [0.25236887, 0.18511547, 0.15450212, 0.1026781, 0.08326029, 0.18833748, 0.17930433, 0.27199769, 0.22299442, 0.33656123, 0.30923209, 0.20164753, 0.19622475, 0.2813226, 0.20630111, 0.21417093, 0.19225466, 0.18889602, 0.26847076, 0.17949714, 0.21022266, 0.27877703, 0.15262884, 0.18865336, 0.23409784, 0.24447432, 0.2120841, 0.13844803, 0.21192671], 'global_abs_mean': 0.09409048, 'global_l2': 1.16945922}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.16945918, 'delta_l2': 0.23936397, 'delta_max_abs': 0.04187297, 'relative_delta': 0.20483468, 'changed': True}",35
20260519_1122_37d6f312,2,subject=35,SignalJEPA_PreLocal,full,32,8,93,100,0.23288999497890472,0.625,0.625,"[[2, 2], [1, 3]]","[3, 5]","{'prediction_histogram': [3, 5], 'collapse_ratio': 0.625, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 1}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.09756219, 0.07922297, 0.0704962, 0.04262481, 0.05885622, 0.06438723, 0.10277516, 0.11068974, 0.1180655, 0.1600738, 0.14499518, 0.09406238, 0.0727739, 0.10327771, 0.09176622, 0.08855811, 0.08508931, 0.09019943, 0.11882363, 0.09348698, 0.11698128, 0.13781281, 0.06900165, 0.08821336, 0.09899218, 0.09278497, 0.08270659, 0.07242556, 0.11659682], 'channel_signed_mean': [0.09756219, -0.07922297, 0.06037439, -0.02446626, 0.04909375, 0.01791823, 0.04200102, 0.060336, -0.00189381, -0.01816683, 0.04422667, -0.0186649, 0.00824625, 0.07652658, -0.01641347, 0.07571964, -0.00255233, -0.08420496, 0.06380016, -0.01450726, 0.00550736, 0.03156843, -0.05249218, 0.03477973, 0.02475551, 0.03489457, -0.01325477, 0.03555445, 0.01707919], 'channel_l2': [0.2115972, 0.18782623, 0.1641147, 0.0972451, 0.140182, 0.14048058, 0.21984333, 0.23599479, 0.23913397, 0.32314646, 0.32271862, 0.19293, 0.16869943, 0.23310471, 0.20842823, 0.19726549, 0.1985545, 0.22522801, 0.2729345, 0.19873515, 0.24526165, 0.28773519, 0.1649425, 0.18892227, 0.22873558, 0.20013319, 0.21142223, 0.14550677, 0.25278428], 'global_abs_mean': 0.09528627, 'global_l2': 1.16623831}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.16623825, 'delta_l2': 0.28002782, 'delta_max_abs': 0.04957177, 'relative_delta': 0.23963259, 'changed': True}",35
20260519_1122_37d6f312,3,subject=35,SignalJEPA_PreLocal,full,32,8,51,100,0.6516166925430298,0.875,0.875,"[[4, 0], [1, 3]]","[5, 3]","{'prediction_histogram': [5, 3], 'collapse_ratio': 0.625, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.09561592, 0.0936061, 0.07622337, 0.02280964, 0.02900168, 0.07973576, 0.10717615, 0.11543725, 0.0996258, 0.15381651, 0.13908727, 0.09840316, 0.08579479, 0.10909128, 0.09671418, 0.09588397, 0.0982334, 0.07653113, 0.11127958, 0.09722222, 0.10125228, 0.14163631, 0.07260935, 0.08357657, 0.10715023, 0.11073872, 0.07500277, 0.06425114, 0.10199427], 'channel_signed_mean': [0.0936909, -0.08656788, 0.06967524, -0.01783456, 0.02900168, 0.01120539, 0.03024076, 0.07189652, 0.01562103, -0.00709791, 0.03757639, -0.0190757, 0.03062027, 0.09585786, -0.00029525, 0.08218813, -0.02155411, -0.07152469, 0.06145754, -0.02285769, 0.00314124, 0.05203817, -0.0593514, 0.03434115, 0.01941646, 0.03228943, -0.01115845, 0.02134176, 0.02518892], 'channel_l2': [0.22897547, 0.2156221, 0.19658038, 0.05620015, 0.09343082, 0.18353896, 0.23012154, 0.24760541, 0.20435767, 0.30981994, 0.31103143, 0.20064855, 0.18971221, 0.24486484, 0.22248633, 0.21473968, 0.20904817, 0.18262012, 0.25206763, 0.21035126, 0.20635873, 0.31277466, 0.15692453, 0.19091198, 0.24499787, 0.24280909, 0.18903448, 0.14006445, 0.23897156], 'global_abs_mean': 0.09446555, 'global_l2': 1.1753639}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.17536383, 'delta_l2': 0.24667787, 'delta_max_abs': 0.05556917, 'relative_delta': 0.21109352, 'changed': True}",35
20260519_1122_37d6f312,4,subject=35,SignalJEPA_PreLocal,full,32,8,1,100,0.6925278902053833,0.875,0.875,"[[4, 0], [1, 3]]","[5, 3]","{'prediction_histogram': [5, 3], 'collapse_ratio': 0.625, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.10725983, 0.07814778, 0.07537684, 0.03994832, 0.04252921, 0.06610067, 0.09071124, 0.13135032, 0.12666638, 0.17510256, 0.12887262, 0.09740075, 0.08612724, 0.11674215, 0.0923619, 0.09010206, 0.07607852, 0.1014666, 0.11002551, 0.07995677, 0.11311635, 0.14665978, 0.07626104, 0.08007751, 0.10884102, 0.08407983, 0.0934848, 0.04950247, 0.11738896], 'channel_signed_mean': [0.10725983, -0.07669431, 0.07537684, -0.02271799, 0.02956833, 0.0313345, 0.03132184, 0.07389548, 0.00368835, -0.01398976, 0.04221566, -0.00998822, 0.02892214, 0.07812963, -0.01699505, 0.08007038, 0.00652696, -0.1014666, 0.04736583, -0.00707957, -0.00716813, 0.02691154, -0.06570084, 0.01672599, 0.03657918, 0.02252425, -0.01307362, 0.03783944, 0.02549518], 'channel_l2': [0.233179, 0.18630767, 0.16948771, 0.10573658, 0.0942674, 0.13651185, 0.20481423, 0.27117035, 0.25368834, 0.35259631, 0.28941146, 0.19660018, 0.17900506, 0.25863066, 0.21439068, 0.19804066, 0.17964442, 0.23570856, 0.25612938, 0.17423773, 0.2430813, 0.30441281, 0.16686238, 0.17967732, 0.23308076, 0.19752899, 0.21611896, 0.12714294, 0.25812134], 'global_abs_mean': 0.09592205, 'global_l2': 1.1771661}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.17716612, 'delta_l2': 0.24785789, 'delta_max_abs': 0.04368217, 'relative_delta': 0.21210331, 'changed': True}",35
20260519_1122_37d6f312,5,subject=35,SignalJEPA_PreLocal,full,32,8,19,100,0.690251350402832,0.25,0.25,"[[0, 4], [2, 2]]","[2, 6]","{'prediction_histogram': [2, 6], 'collapse_ratio': 0.75, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 1}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.10738188, 0.07693622, 0.0768486, 0.03506398, 0.0337963, 0.09856807, 0.07203704, 0.11274856, 0.11282271, 0.15660283, 0.14830485, 0.1232101, 0.09302238, 0.12123965, 0.08401573, 0.09219814, 0.07852954, 0.09374765, 0.1105354, 0.0755202, 0.12055354, 0.14388402, 0.06547239, 0.05849254, 0.09910325, 0.0964653, 0.06572683, 0.05705059, 0.10820529], 'channel_signed_mean': [0.10738188, -0.06829753, 0.0768486, -0.02472782, 0.00899735, 0.03695482, 0.00929051, 0.06648575, 0.0265128, -0.00843378, 0.04969089, -0.04111744, 0.02790358, 0.0899271, -0.00042387, 0.07890049, -0.00595855, -0.07363519, 0.06806733, -0.01666479, -0.02060672, 0.0532624, -0.05693207, 0.00872971, 0.02697392, 0.01070571, -0.01947516, 0.02836168, 0.02811902], 'channel_l2': [0.22897883, 0.17805536, 0.18903051, 0.0848777, 0.07775786, 0.20579758, 0.16414398, 0.2401038, 0.23303044, 0.31410888, 0.32486951, 0.26084754, 0.19502771, 0.27382261, 0.20536369, 0.20163745, 0.1785979, 0.21109194, 0.25087401, 0.16905536, 0.25218654, 0.31549919, 0.15400153, 0.14440443, 0.22257969, 0.22707114, 0.16516772, 0.14598362, 0.25668818], 'global_abs_mean': 0.09372702, 'global_l2': 1.17205989}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.17205988, 'delta_l2': 0.24797115, 'delta_max_abs': 0.04926098, 'relative_delta': 0.21220023, 'changed': True}",35
20260519_1122_37d6f312,1,subject=36,SignalJEPA_PreLocal,full,32,8,1,100,0.6955351829528809,0.5,0.5,"[[3, 1], [3, 1]]","[6, 2]","{'prediction_histogram': [6, 2], 'collapse_ratio': 0.75, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.12696475, 0.10581852, 0.06626651, 0.04639462, 0.05094551, 0.08349386, 0.09664296, 0.10304461, 0.1138279, 0.13921505, 0.14868568, 0.09278129, 0.07724141, 0.12938531, 0.09787661, 0.08868617, 0.06691094, 0.09195738, 0.13173085, 0.09859465, 0.09795487, 0.12449395, 0.06306931, 0.09359198, 0.09725573, 0.09693065, 0.09412599, 0.01580581, 0.1009698], 'channel_signed_mean': [0.12696475, -0.0699096, 0.04942384, -0.04639462, 0.05094551, 0.03413191, 0.03470432, 0.04083023, 0.02778324, 0.01425035, 0.06177192, -0.00720193, -0.00133319, 0.08932512, 0.00400358, 0.0606097, 0.02047401, -0.09195738, 0.07743221, -0.03085457, 0.00512176, 0.04694069, -0.06303263, 0.01609435, -0.00526428, 0.01669243, -0.05840294, 0.00759103, -0.0060062], 'channel_l2': [0.27053183, 0.21839732, 0.14808303, 0.12099032, 0.11884011, 0.19247611, 0.20721239, 0.23235038, 0.2362642, 0.28651229, 0.31654802, 0.18902607, 0.17910004, 0.27588856, 0.21497723, 0.18807675, 0.1694593, 0.2077387, 0.30191925, 0.21084836, 0.21155019, 0.27850828, 0.153579, 0.21535608, 0.24876732, 0.22447063, 0.20235972, 0.04812327, 0.21601577], 'global_abs_mean': 0.09450561, 'global_l2': 1.17095613}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.17095614, 'delta_l2': 0.29520164, 'delta_max_abs': 0.05420065, 'relative_delta': 0.25261752, 'changed': True}",36
20260519_1122_37d6f312,2,subject=36,SignalJEPA_PreLocal,full,32,8,9,100,0.6956107020378113,0.5,0.5,"[[1, 3], [1, 3]]","[2, 6]","{'prediction_histogram': [2, 6], 'collapse_ratio': 0.75, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 1}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.12539786, 0.10350165, 0.05132602, 0.03968326, 0.05546349, 0.10594274, 0.09462014, 0.10303242, 0.11259417, 0.12198126, 0.12431112, 0.08358036, 0.06040845, 0.11197548, 0.08712693, 0.1412991, 0.08830618, 0.08682137, 0.11626111, 0.08590449, 0.11333107, 0.131694, 0.08006963, 0.08413724, 0.1183427, 0.08640538, 0.06631669, 0.03444398, 0.08992749], 'channel_signed_mean': [0.12539786, -0.07979959, 0.04884934, 0.00749266, 0.05016589, 0.06466253, 0.03428694, 0.03198774, 0.05256398, -0.01234467, 0.05783901, -0.03309706, 0.01018681, 0.09723593, -0.00020111, 0.10613693, -0.00337094, -0.08682137, 0.04492321, -0.00317506, -0.05347692, 0.01397042, -0.08006963, -0.00306989, 0.02083103, -0.01210634, -0.01459206, 0.0240095, -0.0066511], 'channel_l2': [0.27112931, 0.22485916, 0.13029504, 0.08275606, 0.1310896, 0.23144244, 0.20099454, 0.21471037, 0.24967085, 0.24855681, 0.28659061, 0.18369932, 0.13652691, 0.24846783, 0.19486678, 0.29626203, 0.19940987, 0.18776122, 0.25370985, 0.18439525, 0.26709595, 0.28129053, 0.18544467, 0.21962398, 0.2725012, 0.21022683, 0.1486257, 0.10073857, 0.20359278], 'global_abs_mean': 0.09324846, 'global_l2': 1.1618439}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.16184391, 'delta_l2': 0.31564616, 'delta_max_abs': 0.05162469, 'relative_delta': 0.27011283, 'changed': True}",36
20260519_1122_37d6f312,3,subject=36,SignalJEPA_PreLocal,full,32,8,1,100,0.6956835985183716,0.375,0.375,"[[3, 1], [4, 0]]","[7, 1]","{'prediction_histogram': [7, 1], 'collapse_ratio': 0.875, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.11811519, 0.10298332, 0.0575561, 0.04624078, 0.04408475, 0.0786601, 0.10971728, 0.09811411, 0.11032012, 0.1203288, 0.12644775, 0.09179016, 0.08683664, 0.12995598, 0.10439181, 0.11203294, 0.08459608, 0.10314546, 0.11972563, 0.09039846, 0.106743, 0.15221632, 0.05130412, 0.10237029, 0.11843173, 0.10124288, 0.05196596, 0.02408353, 0.09310909], 'channel_signed_mean': [0.11811519, -0.0648542, 0.0380222, -0.01894288, 0.04408475, 0.02503755, 0.05179183, 0.02915438, 0.03964924, -0.00585278, 0.02667385, -0.01874192, 0.02465744, 0.08889776, 0.0090113, 0.07645157, 0.00220732, -0.07528414, 0.06411623, -0.02991211, -0.01986885, 0.03818477, -0.05130412, 0.00959784, 0.0166089, -0.00303624, -0.01546381, 0.01969205, -0.01249647], 'channel_l2': [0.25413263, 0.20828499, 0.13641135, 0.11099235, 0.09934869, 0.1672238, 0.23691572, 0.22236586, 0.23578829, 0.24202761, 0.28990752, 0.19249325, 0.19990729, 0.27318364, 0.23916759, 0.23076873, 0.19927323, 0.21873258, 0.27691194, 0.20386478, 0.24183494, 0.32581246, 0.15224537, 0.24147376, 0.27728754, 0.22955893, 0.12035071, 0.06481437, 0.19821395], 'global_abs_mean': 0.09437615, 'global_l2': 1.1756295}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.17562947, 'delta_l2': 0.30897119, 'delta_max_abs': 0.05059811, 'relative_delta': 0.26440076, 'changed': True}",36
20260519_1122_37d6f312,4,subject=36,SignalJEPA_PreLocal,full,32,8,29,100,0.6882551908493042,0.5,0.5,"[[1, 3], [1, 3]]","[2, 6]","{'prediction_histogram': [2, 6], 'collapse_ratio': 0.75, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 1}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.10901974, 0.09878315, 0.08515453, 0.0430082, 0.06140352, 0.06757124, 0.09120673, 0.12823327, 0.09567898, 0.14749998, 0.12665889, 0.1066426, 0.06680223, 0.10748556, 0.08465803, 0.11597034, 0.08090153, 0.08767322, 0.13713588, 0.10387089, 0.09385736, 0.14445056, 0.07800771, 0.09378981, 0.12571637, 0.10448822, 0.06810195, 0.02300234, 0.08148052], 'channel_signed_mean': [0.10901974, -0.08259203, 0.08515453, -0.0210012, 0.06140352, 0.0114761, 0.03486857, 0.09269641, 0.00372933, 0.00902893, 0.03089929, -0.02059519, 0.03232826, 0.07061353, 0.0199779, 0.07756672, -0.00369121, -0.07934357, 0.07440139, -0.03980716, -0.01473535, 0.05284917, -0.06474699, 0.02401842, 0.02252742, 0.00817462, -0.02704632, 0.01656649, 0.00726941], 'channel_l2': [0.23703665, 0.21506914, 0.19357385, 0.09073949, 0.13728034, 0.15090236, 0.19407557, 0.27640921, 0.20026809, 0.29655787, 0.2941201, 0.22586676, 0.14396328, 0.23346452, 0.19989309, 0.23791225, 0.19421013, 0.20318222, 0.31795549, 0.23932742, 0.20440881, 0.32371926, 0.17763148, 0.21880916, 0.27507764, 0.24763855, 0.14237761, 0.06165639, 0.18866134], 'global_abs_mean': 0.09511219, 'global_l2': 1.18373871}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.18373867, 'delta_l2': 0.29234519, 'delta_max_abs': 0.04880992, 'relative_delta': 0.25017313, 'changed': True}",36
