target,branch,strategy,K,rep,balanced_accuracy
44,fusion,transfer_plus_cal,8,3,0.6875
44,fusion,within_only,8,4,0.5
44,fusion,transfer_only,8,4,0.5
44,fusion,transfer_plus_cal,8,4,0.53125
44,fusion,within_only,8,5,0.4375
44,fusion,transfer_only,8,5,0.5
44,fusion,transfer_plus_cal,8,5,0.53125
44,fusion,within_only,8,6,0.5625
44,fusion,transfer_only,8,6,0.53125
44,fusion,transfer_plus_cal,8,6,0.59375
44,fusion,within_only,8,7,0.46875
44,fusion,transfer_only,8,7,0.5625
44,fusion,transfer_plus_cal,8,7,0.59375
44,fusion,within_only,8,8,0.5625
44,fusion,transfer_only,8,8,0.59375
44,fusion,transfer_plus_cal,8,8,0.65625
44,fusion,within_only,8,9,0.40625
44,fusion,transfer_only,8,9,0.53125
44,fusion,transfer_plus_cal,8,9,0.5625
44,fusion,within_only,12,0,0.5
44,fusion,transfer_only,12,0,0.5714285714285714
44,fusion,transfer_plus_cal,12,0,0.6785714285714286
44,fusion,within_only,12,1,0.5
44,fusion,transfer_only,12,1,0.5357142857142857
44,fusion,transfer_plus_cal,12,1,0.5714285714285714
44,fusion,within_only,12,2,0.5
44,fusion,transfer_only,12,2,0.5357142857142857
44,fusion,transfer_plus_cal,12,2,0.5714285714285714
44,fusion,within_only,12,3,0.4642857142857143
44,fusion,transfer_only,12,3,0.5357142857142857
44,fusion,transfer_plus_cal,12,3,0.5714285714285714
44,fusion,within_only,12,4,0.4642857142857143
44,fusion,transfer_only,12,4,0.5714285714285714
44,fusion,transfer_plus_cal,12,4,0.5714285714285714
44,fusion,within_only,12,5,0.39285714285714285
44,fusion,transfer_only,12,5,0.5357142857142857
44,fusion,transfer_plus_cal,12,5,0.6071428571428571
44,fusion,within_only,12,6,0.4285714285714286
44,fusion,transfer_only,12,6,0.6071428571428571
44,fusion,transfer_plus_cal,12,6,0.6071428571428572
44,fusion,within_only,12,7,0.4285714285714286
44,fusion,transfer_only,12,7,0.5357142857142857
44,fusion,transfer_plus_cal,12,7,0.6428571428571428
44,fusion,within_only,12,8,0.4642857142857143
44,fusion,transfer_only,12,8,0.5714285714285714
44,fusion,transfer_plus_cal,12,8,0.6785714285714286
44,fusion,within_only,12,9,0.5357142857142857
44,fusion,transfer_only,12,9,0.5714285714285714
44,fusion,transfer_plus_cal,12,9,0.6428571428571429
44,fusion,within_only,16,0,0.7083333333333333
44,fusion,transfer_only,16,0,0.5416666666666666
44,fusion,transfer_plus_cal,16,0,0.625
44,fusion,within_only,16,1,0.5
44,fusion,transfer_only,16,1,0.5833333333333333
44,fusion,transfer_plus_cal,16,1,0.7083333333333334
44,fusion,within_only,16,2,0.5416666666666667
44,fusion,transfer_only,16,2,0.5416666666666666
44,fusion,transfer_plus_cal,16,2,0.5833333333333333
44,fusion,within_only,16,3,0.5
44,fusion,transfer_only,16,3,0.5416666666666666
44,fusion,transfer_plus_cal,16,3,0.5833333333333334
44,fusion,within_only,16,4,0.45833333333333337
44,fusion,transfer_only,16,4,0.4583333333333333
44,fusion,transfer_plus_cal,16,4,0.5
44,fusion,within_only,16,5,0.45833333333333337
44,fusion,transfer_only,16,5,0.5416666666666666
44,fusion,transfer_plus_cal,16,5,0.625
44,fusion,within_only,16,6,0.625
44,fusion,transfer_only,16,6,0.5416666666666666
44,fusion,transfer_plus_cal,16,6,0.625
44,fusion,within_only,16,7,0.5833333333333334
44,fusion,transfer_only,16,7,0.5833333333333334
44,fusion,transfer_plus_cal,16,7,0.5833333333333334
44,fusion,within_only,16,8,0.4166666666666667
44,fusion,transfer_only,16,8,0.5833333333333334
44,fusion,transfer_plus_cal,16,8,0.6666666666666667
44,fusion,within_only,16,9,0.5416666666666666
44,fusion,transfer_only,16,9,0.5833333333333333
44,fusion,transfer_plus_cal,16,9,0.7083333333333334
44,fusion,within_only,24,0,0.375
44,fusion,transfer_only,24,0,0.4375
44,fusion,transfer_plus_cal,24,0,0.5625
44,fusion,within_only,24,1,0.5
44,fusion,transfer_only,24,1,0.625
44,fusion,transfer_plus_cal,24,1,0.6875
44,fusion,within_only,24,2,0.5
44,fusion,transfer_only,24,2,0.5625
44,fusion,transfer_plus_cal,24,2,0.5625
44,fusion,within_only,24,3,0.6875
44,fusion,transfer_only,24,3,0.6875
44,fusion,transfer_plus_cal,24,3,0.6875
44,fusion,within_only,24,4,0.375
44,fusion,transfer_only,24,4,0.5625
44,fusion,transfer_plus_cal,24,4,0.5
44,fusion,within_only,24,5,0.4375
44,fusion,transfer_only,24,5,0.4375
44,fusion,transfer_plus_cal,24,5,0.625
44,fusion,within_only,24,6,0.5625
44,fusion,transfer_only,24,6,0.5625
44,fusion,transfer_plus_cal,24,6,0.625
44,fusion,within_only,24,7,0.375
44,fusion,transfer_only,24,7,0.5
44,fusion,transfer_plus_cal,24,7,0.4375
44,fusion,within_only,24,8,0.4375
44,fusion,transfer_only,24,8,0.5625
44,fusion,transfer_plus_cal,24,8,0.4375
44,fusion,within_only,24,9,0.625
44,fusion,transfer_only,24,9,0.4375
44,fusion,transfer_plus_cal,24,9,0.625
